0.000000,0.000000000000000000e+00,0.000000000000000000e+00,2.000001020021791032e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.279412775901338742e-03,-1.147996993615085434e-02,1.969153483825075886e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.010000,0.000000000000000000e+00,0.000000000000000000e+00,2.000001020021791032e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.745491298095970228e-02,-4.337404852550637291e-02,5.243237095409039594e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.020000,0.000000000000000000e+00,0.000000000000000000e+00,2.000001020021791032e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.848259809425042755e-02,-9.684792816157355988e-02,1.771372052341080652e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.030000,0.000000000000000000e+00,0.000000000000000000e+00,2.000001020021791032e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.095533157980217998e-01,-1.438335592014396147e-01,3.364461355475826393e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.040000,0.000000000000000000e+00,0.000000000000000000e+00,2.000001020021791032e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.321521248913531121e-01,-1.789827162709357600e-01,4.577893838855949527e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.050000,0.000000000000000000e+00,0.000000000000000000e+00,2.000001020021791032e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.655447316518911804e-01,-2.378361918721169643e-01,7.139446646303924948e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.060000,0.000000000000000000e+00,0.000000000000000000e+00,2.000001020021791032e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.926553782042372542e-01,-2.882391046565305204e-01,9.479682357204338716e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.070000,0.000000000000000000e+00,0.000000000000000000e+00,2.000001020021791032e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.189144638502005247e-01,-3.382206152605064520e-01,1.185258269201885650e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.080000,0.000000000000000000e+00,0.000000000000000000e+00,2.000001020021791032e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.448259228519864827e-01,-3.887425728183873108e-01,1.431183105096747454e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.090000,0.000000000000000000e+00,0.000000000000000000e+00,2.000001020021791032e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.705266400707194707e-01,-4.399176096754561782e-01,1.685709866116436584e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.100000,0.000000000000000000e+00,0.000000000000000000e+00,2.000001020021791032e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.961146310851189845e-01,-4.917649712901877024e-01,1.948086090694540196e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.110000,0.000000000000000000e+00,0.000000000000000000e+00,2.000001020021791032e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.216707377639402843e-01,-5.443042514165045143e-01,2.217699978207792189e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.120000,0.000000000000000000e+00,0.000000000000000000e+00,2.000001020021791032e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.472637815448982312e-01,-5.975656290617824551e-01,2.494160695100317571e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.130000,0.000000000000000000e+00,0.000000000000000000e+00,2.000001020021791032e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.729544985427311610e-01,-6.515899883199878229e-01,2.777265138754392293e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.140000,0.000000000000000000e+00,0.000000000000000000e+00,2.000001020021791032e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.987985388730499459e-01,-7.064283880313800834e-01,3.066963113767887661e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.150000,0.000000000000000000e+00,0.000000000000000000e+00,2.000001020021791032e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.248487500061892130e-01,-7.621419844014942768e-01,3.363333535073759761e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.160000,0.000000000000000000e+00,0.000000000000000000e+00,2.000001020021791032e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.511570032205047265e-01,-8.188024634003361335e-01,3.666570240269600434e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.170000,0.000000000000000000e+00,0.000000000000000000e+00,2.000001020021791032e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.777757603610064963e-01,-8.764929594960590986e-01,3.976975269102916988e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.180000,0.000000000000000000e+00,0.000000000000000000e+00,2.000001020021791032e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.047595268256895862e-01,-9.353094745189924897e-01,4.294958272746099981e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.190000,0.000000000000000000e+00,0.000000000000000000e+00,2.000001020021791032e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.321663090792722040e-01,-9.953628595925382294e-01,4.621041472108950443e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.200000,0.000000000000000000e+00,0.000000000000000000e+00,2.000001020021791032e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.600591865594212182e-01,-1.056781478214884551e+00,4.955870214954095632e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.210000,0.000000000000000000e+00,0.000000000000000000e+00,2.000001020021791032e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.885081157131445417e-01,-1.119714737570603358e+00,5.300229782703259618e-01,0.000000000000000000e+00,0.000000000000000000e+00
