0.000000,0.000000000000000000e+00,0.000000000000000000e+00,1.213640817713385334e-01,6.798733228672612094e-01,0.000000000000000000e+00,7.333295745116441555e-01,0.000000000000000000e+00,-1.517609882449999503e-01,1.741305108599999762e-02,1.805765496491394562e-05,3.423095556007535456e-01,-1.090523693278194900e-01,4.964513320948513278e-05,-1.448404016229075109e-01,-3.683445188167786682e-02,3.697639379129889076e-02,3.546928122948635465e-01,-2.922256305188902781e-01,-1.344871558603996653e-01,-6.163670855343812705e-02,2.103613879873784953e-02,-2.633184499241126297e-01,7.522406994808594760e-01,3.470771175795850372e-01,-8.226304613659587983e-02,-6.848981118381729516e-01,1.204326737170584360e+00,1.989864889204401577e-01,1.563327736127718248e+00,4.761209867000345541e-01,-1.636378174466912305e-01,-2.729471218077724748e-01,-4.425988003034693752e-01,-1.233038235198494093e+00,-4.042722146853127141e-01,-1.548257865742936001e+00
0.010000,0.000000000000000000e+00,0.000000000000000000e+00,1.213640817713385334e-01,6.798733228672622086e-01,3.273251373535317755e-18,7.333295745116430453e-01,3.273251373535317755e-18,-1.772865460178236485e-01,1.883559514495650178e-02,-1.725421024646187421e-03,4.565766914172796342e-01,-1.677387667824484230e-01,-1.591728347865962534e-03,-1.675985928751760612e-01,-3.457421978616996572e-02,3.932200201689356467e-02,4.595853296650104780e-01,-3.350484678533368066e-01,-1.342930742229222485e-01,-6.168895620822766046e-02,2.034976453499440230e-02,-2.634737593434942071e-01,7.497919614961018331e-01,3.334857659637420757e-01,-9.946333919431019077e-02,-6.913707438741660827e-01,1.227767194970733389e+00,2.069698314947502060e-01,1.555089946382262500e+00,4.769948376460693140e-01,-1.612901323717386703e-01,-2.708430511888457737e-01,-4.437208568970180123e-01,-1.235242097937498285e+00,-4.035194199581828567e-01,-1.548237015571497288e+00
0.020000,0.000000000000000000e+00,0.000000000000000000e+00,1.213640817713385334e-01,6.798733228672622086e-01,3.273251373535317755e-18,7.333295745116430453e-01,3.273251373535317755e-18,-1.936896172002487981e-01,2.017629314735759974e-02,-3.434524305963815478e-03,5.527127857801199529e-01,-2.173753033096373632e-01,-3.249387208848565460e-03,-1.857250436453886933e-01,-2.769860394455131089e-02,3.945379205802872907e-02,5.559566336486432281e-01,-3.735414491756318678e-01,-1.392246268123084052e-01,-6.168715907518897840e-02,2.045706388357488789e-02,-2.634451531464536145e-01,7.493285866552273911e-01,3.292324190350152113e-01,-1.048642051840246586e-01,-6.929072412271477521e-01,1.234691567199954987e+00,2.090974486581642089e-01,1.553263161784965263e+00,4.772805329320866097e-01,-1.604895840106283778e-01,-2.700340072228655797e-01,-4.445111398490747545e-01,-1.236246366484507364e+00,-4.031871950597349374e-01,-1.547977738258258018e+00
0.030000,0.000000000000000000e+00,0.000000000000000000e+00,1.213640817713385334e-01,6.798733228672622086e-01,3.273251373535317755e-18,7.333295745116430453e-01,3.273251373535317755e-18,-1.961869571443851101e-01,2.147572995743372501e-02,-5.006543875987057649e-03,6.209656612694750555e-01,-2.530569758031523397e-01,-4.937699356174662067e-03,-1.891037475746978891e-01,-2.514696437398649537e-02,4.012854913214958241e-02,6.221767357464369486e-01,-3.968905269434823135e-01,-1.401713990715876268e-01,-6.170754868422528849e-02,2.023003763473803576e-02,-2.634894275536395769e-01,7.476418596222181856e-01,3.194657185639663277e-01,-1.193250987518536810e-01,-6.970701216585489801e-01,1.252522647165157377e+00,2.159650878525923023e-01,1.548150248907553594e+00,4.780083853996706655e-01,-1.584940834527052145e-01,-2.682177426811803156e-01,-4.459639539037809630e-01,-1.238317014573688368e+00,-4.024699743477438973e-01,-1.547616372896399639e+00
0.040000,0.000000000000000000e+00,0.000000000000000000e+00,1.213640817713385334e-01,6.798733228672622086e-01,3.273251373535317755e-18,7.333295745116430453e-01,3.273251373535317755e-18,-1.941735883386589145e-01,2.274155089236065685e-02,-6.563426670671809564e-03,6.807517756648434615e-01,-2.847741231063440348e-01,-6.638169596096132712e-03,-1.889987397917407275e-01,-1.979310057423598265e-02,3.915221787010723237e-02,6.819420235351372206e-01,-4.171012384090121428e-01,-1.444213836439842413e-01,-6.169118737935285618e-02,2.041162397391427935e-02,-2.634519048974972022e-01,7.470624706780165658e-01,3.144921372940673865e-01,-1.262651914678723786e-01,-6.981748890047072553e-01,1.260906335989518734e+00,2.185999140759136428e-01,1.546453480472890440e+00,4.783813631357625717e-01,-1.574527465500213941e-01,-2.671965477810728240e-01,-4.470764407318119638e-01,-1.239619898977374790e+00,-4.020293810262858258e-01,-1.547196764244848088e+00
0.050000,0.000000000000000000e+00,0.000000000000000000e+00,1.213640817713385334e-01,6.798733228672622086e-01,3.273251373535317755e-18,7.333295745116430453e-01,3.273251373535317755e-18,-1.829730903199433822e-01,2.399059258695663763e-02,-8.021704343558892433e-03,7.227800941036559568e-01,-3.079301478912784273e-01,-8.357230065884395376e-03,-1.793117018901705662e-01,-1.836321180140795123e-02,3.893657032493800380e-02,7.225247853029763689e-01,-4.279760131807375245e-01,-1.449946551229643610e-01,-6.169378346652141382e-02,2.039311459199409649e-02,-2.634525533524477159e-01,7.456080226641949027e-01,3.043095706590054905e-01,-1.403935366139701379e-01,-7.012029026124170228e-01,1.278571968088466404e+00,2.243972569482555468e-01,1.541976880353370660e+00,4.791205551169576693e-01,-1.554137390635726979e-01,-2.652863977591892741e-01,-4.488128229644711142e-01,-1.241894957544603439e+00,-4.012507779409661413e-01,-1.546658989403776774e+00
0.060000,0.000000000000000000e+00,0.000000000000000000e+00,1.213640817713385472e-01,6.798733228672622086e-01,3.273251373535317755e-18,7.333295745116430453e-01,3.273251373535317755e-18,-1.744720593699046196e-01,2.522731313669533335e-02,-9.528834098047856208e-03,7.704745547825997409e-01,-3.340421783317749638e-01,-1.006821544702623215e-02,-1.736970839178409443e-01,-1.121807669870430492e-02,3.664684883874236992e-02,7.720569308622730054e-01,-4.432989140993217614e-01,-1.515161509227093140e-01,-6.167582523472865674e-02,2.059690287402670197e-02,-2.634108914508241361e-01,7.454307035631969613e-01,3.019083029774161098e-01,-1.436824446447702575e-01,-7.014282934824781490e-01,1.282416088004416421e+00,2.254514810109585488e-01,1.541463070630477050e+00,4.793014365105194297e-01,-1.549002518783466065e-01,-2.647491976124318191e-01,-4.494832774351489313e-01,-1.242630141613182193e+00,-4.010131911901345103e-01,-1.546375141442207557e+00
0.070000,0.000000000000000000e+00,0.000000000000000000e+00,1.213640817713385472e-01,6.798733228672622086e-01,3.273251373535317755e-18,7.333295745116430453e-01,3.273251373535317755e-18,-1.529943426220883584e-01,2.646342762432131457e-02,-1.084602396156099553e-02,7.931628528688547952e-01,-3.481394715507433735e-01,-1.178394793218037924e-02,-1.546607082034785197e-01,-9.639790412681908255e-03,3.551076057720044948e-02,7.947087230376458367e-01,-4.455673283051252431e-01,-1.528795251511203268e-01,-6.167708109436529501e-02,2.059728575798130609e-02,-2.634074102557680264e-01,7.441491078604201004e-01,2.922989426960497794e-01,-1.566294165999303767e-01,-7.038333473336371160e-01,1.298802017353859917e+00,2.304347733308939050e-01,1.537423886996368561e+00,4.799848138220539351e-01,-1.530154011110185230e-01,-2.629726944178011894e-01,-4.510973842189209826e-01,-1.244754207964784420e+00,-4.002947640499253668e-01,-1.545870401924775095e+00
0.080000,0.000000000000000000e+00,0.000000000000000000e+00,1.213640817713385472e-01,6.798733228672622086e-01,3.273251373535317755e-18,7.333295745116430453e-01,3.273251373535317755e-18,-1.360794759921834518e-01,2.769558570816645776e-02,-1.222934085676981655e-02,8.247905991528036163e-01,-3.666064801473709611e-01,-1.349222284761842673e-02,-1.406366758305857834e-01,-5.027839841311479777e-03,3.346357738900149897e-02,8.276013529370324084e-01,-4.528369770953422635e-01,-1.572307148609859428e-01,-6.166518464406348793e-02,2.073119908399369271e-02,-2.633794222104426375e-01,7.435236451613529418e-01,2.868160037973115917e-01,-1.640136132929903567e-01,-7.048364762754900648e-01,1.307953333776355809e+00,2.330822454978591363e-01,1.535492203983718884e+00,4.803804727209899927e-01,-1.519157511780020453e-01,-2.618997393834862630e-01,-4.521878430154085970e-01,-1.246098270758531301e+00,-3.998490073597218419e-01,-1.545479912873499284e+00
0.090000,0.000000000000000000e+00,0.000000000000000000e+00,1.213640817713385472e-01,6.798733228672622086e-01,3.273251373535317755e-18,7.333295745116430453e-01,3.273251373535317755e-18,-1.180142428544490862e-01,2.892537320057411709e-02,-1.358081189757922962e-02,8.543045854290259866e-01,-3.841139854322787039e-01,-1.518556368120156305e-02,-1.258634283013714272e-01,5.507104764982603817e-04,3.097131488839199517e-02,8.592168758126854655e-01,-4.595109151363950817e-01,-1.626763371960113780e-01,-6.165099694920279927e-02,2.088326992713101030e-02,-2.633489897829521253e-01,7.430934222240561660e-01,2.826821119356919265e-01,-1.695670886389822607e-01,-7.054310365260774152e-01,1.314765943630574974e+00,2.349921309588389462e-01,1.534184051024649609e+00,4.806801479413606026e-01,-1.510798951238658816e-01,-2.610691710372934349e-01,-4.530694372354855948e-01,-1.247161403119451784e+00,-3.995011809069752284e-01,-1.545148791497806595e+00
